호선,통행일자,역명, 이용인원 , 승차인원 , 하차인원 
2,2023-10-10,인천시청,7092,3389,3703
2,2023-10-10,석천사거리,9922,5109,4813
2,2023-10-10,모래내시장,16551,8021,8530
2,2023-10-10,만수,10477,5455,5022
2,2023-10-10,남동구청,10280,5331,4949
2,2023-10-10,인천대공원,6308,3185,3123
2,2023-10-10,운연(서창),2661,1406,1255
2,2023-10-11,검단오류(검단산업단지),6162,3054,3108
2,2023-10-11,왕길,5625,2819,2806
2,2023-10-11,검단사거리,17684,9168,8516
2,2023-10-11,마전,9220,4516,4704
2,2023-10-11,완정,16575,8599,7976
2,2023-10-11,독정,9841,4945,4896
2,2023-10-11,검암,8719,4769,3950
2,2023-10-11,검바위,7561,3622,3939
2,2023-10-11,아시아드경기장(공촌사거리),10167,5369,4798
2,2023-10-11,서구청,18019,8948,9071
2,2023-10-11,가정(루원시티),25086,12881,12205
2,2023-10-11,가정중앙시장,12924,6312,6612
2,2023-10-11,석남(거북시장),6532,3193,3339
2,2023-10-11,서부여성회관,8660,4417,4243
2,2023-10-11,인천가좌,9061,4580,4481
2,2023-10-11,가재울,8718,4396,4322
2,2023-10-11,주안국가산단,6091,2989,3102
2,2023-10-11,주안,16838,7303,9535
2,2023-10-11,시민공원(문화창작지대),20384,10429,9955
2,2023-10-11,석바위시장,9182,4397,4785
2,2023-10-11,인천시청,7115,3391,3724
2,2023-10-11,석천사거리,9958,5158,4800
2,2023-10-11,모래내시장,16499,8068,8431
2,2023-10-11,만수,10527,5411,5116
2,2023-10-11,남동구청,9955,5185,4770
2,2023-10-11,인천대공원,5907,3014,2893
2,2023-10-11,운연(서창),2727,1478,1249
2,2023-10-12,검단오류(검단산업단지),6078,2999,3079
2,2023-10-12,왕길,5400,2713,2687
2,2023-10-12,검단사거리,17293,9088,8205
2,2023-10-12,마전,9039,4395,4644
2,2023-10-12,완정,16269,8365,7904
2,2023-10-12,독정,9668,4844,4824
2,2023-10-12,검암,8732,4748,3984
2,2023-10-12,검바위,7461,3588,3873
2,2023-10-12,아시아드경기장(공촌사거리),9921,5268,4653
2,2023-10-12,서구청,17354,8558,8796
2,2023-10-12,가정(루원시티),24708,12660,12048
2,2023-10-12,가정중앙시장,13059,6303,6756
2,2023-10-12,석남(거북시장),6336,3077,3259
2,2023-10-12,서부여성회관,8648,4375,4273
2,2023-10-12,인천가좌,9164,4677,4487
2,2023-10-12,가재울,8524,4316,4208
2,2023-10-12,주안국가산단,6040,2959,3081
2,2023-10-12,주안,16860,7366,9494
2,2023-10-12,시민공원(문화창작지대),20268,10353,9915
2,2023-10-12,석바위시장,9156,4399,4757
2,2023-10-12,인천시청,7217,3474,3743
2,2023-10-12,석천사거리,9895,5130,4765
2,2023-10-12,모래내시장,16472,8047,8425
2,2023-10-12,만수,10735,5552,5183
2,2023-10-12,남동구청,9712,5074,4638
2,2023-10-12,인천대공원,6723,3397,3326
2,2023-10-12,운연(서창),2792,1520,1272
2,2023-10-13,검단오류(검단산업단지),6027,2976,3051
2,2023-10-13,왕길,5491,2753,2738
2,2023-10-13,검단사거리,18144,9470,8674
2,2023-10-13,마전,9228,4555,4673
2,2023-10-13,완정,16656,8627,8029
2,2023-10-13,독정,9912,5009,4903
2,2023-10-13,검암,9007,4907,4100
2,2023-10-13,검바위,7672,3764,3908
2,2023-10-13,아시아드경기장(공촌사거리),10060,5419,4641
2,2023-10-13,서구청,18348,9086,9262
2,2023-10-13,가정(루원시티),25603,13101,12502
2,2023-10-13,가정중앙시장,13513,6599,6914
2,2023-10-13,석남(거북시장),6583,3199,3384
2,2023-10-13,서부여성회관,8892,4541,4351
2,2023-10-13,인천가좌,9007,4596,4411
2,2023-10-13,가재울,9002,4601,4401
2,2023-10-13,주안국가산단,6020,2952,3068
2,2023-10-13,주안,17680,7498,10182
2,2023-10-13,시민공원(문화창작지대),20475,10535,9940
2,2023-10-13,석바위시장,9376,4500,4876
2,2023-10-13,인천시청,7309,3468,3841
2,2023-10-13,석천사거리,10072,5261,4811
2,2023-10-13,모래내시장,17130,8354,8776
2,2023-10-13,만수,11100,5706,5394
2,2023-10-13,남동구청,10145,5344,4801
2,2023-10-13,인천대공원,6220,3151,3069
2,2023-10-13,운연(서창),2786,1519,1267
2,2023-10-14,검단오류(검단산업단지),2080,1128,952
2,2023-10-14,왕길,3179,1615,1564
2,2023-10-14,검단사거리,12767,6597,6170
2,2023-10-14,마전,5597,2791,2806
2,2023-10-14,완정,10737,5600,5137
2,2023-10-14,독정,5978,2985,2993
2,2023-10-14,검암,5521,2958,2563
2,2023-10-14,검바위,3780,1889,1891
2,2023-10-14,아시아드경기장(공촌사거리),6797,3480,3317
2,2023-10-14,서구청,11418,5733,5685
2,2023-10-14,가정(루원시티),14711,7566,7145
2,2023-10-14,가정중앙시장,9629,4696,4933
2,2023-10-14,석남(거북시장),4719,2237,2482
2,2023-10-14,서부여성회관,6077,3115,2962
2,2023-10-14,인천가좌,4827,2468,2359
2,2023-10-14,가재울,4610,2340,2270
2,2023-10-14,주안국가산단,1649,803,846
2,2023-10-14,주안,13655,5594,8061
2,2023-10-14,시민공원(문화창작지대),13346,6863,6483
2,2023-10-14,석바위시장,6174,2977,3197
2,2023-10-14,인천시청,4571,2175,2396
2,2023-10-14,석천사거리,6224,3296,2928
2,2023-10-14,모래내시장,12168,5967,6201
2,2023-10-14,만수,7641,3900,3741
2,2023-10-14,남동구청,5725,3025,2700
2,2023-10-14,인천대공원,4518,2214,2304
2,2023-10-14,운연(서창),1723,902,821
2,2023-10-15,검단오류(검단산업단지),1555,748,807
2,2023-10-15,왕길,2084,1060,1024
2,2023-10-15,검단사거리,10459,5272,5187
2,2023-10-15,마전,4319,2072,2247
2,2023-10-15,완정,7532,3833,3699
2,2023-10-15,독정,4727,2396,2331
2,2023-10-15,검암,4693,2408,2285
2,2023-10-15,검바위,3091,1489,1602
2,2023-10-15,아시아드경기장(공촌사거리),5730,2940,2790
2,2023-10-15,서구청,8452,4288,4164
2,2023-10-15,가정(루원시티),10973,5578,5395
2,2023-10-15,가정중앙시장,7694,3786,3908
2,2023-10-15,석남(거북시장),3676,1734,1942
2,2023-10-15,서부여성회관,5327,2745,2582
2,2023-10-15,인천가좌,3752,1875,1877
2,2023-10-15,가재울,3759,1899,1860
2,2023-10-15,주안국가산단,816,398,418
2,2023-10-15,주안,10347,4295,6052
2,2023-10-15,시민공원(문화창작지대),11331,5820,5511
2,2023-10-15,석바위시장,5295,2552,2743
2,2023-10-15,인천시청,4107,1941,2166
2,2023-10-15,석천사거리,4981,2602,2379
2,2023-10-15,모래내시장,10995,5364,5631
2,2023-10-15,만수,6406,3267,3139
2,2023-10-15,남동구청,4714,2475,2239
2,2023-10-15,인천대공원,8834,4375,4459
2,2023-10-15,운연(서창),1577,854,723
2,2023-10-16,검단오류(검단산업단지),5829,2849,2980
2,2023-10-16,왕길,5478,2761,2717
2,2023-10-16,검단사거리,17073,8965,8108
2,2023-10-16,마전,8953,4356,4597
2,2023-10-16,완정,16140,8347,7793
2,2023-10-16,독정,9611,4839,4772
2,2023-10-16,검암,8521,4671,3850
2,2023-10-16,검바위,7575,3651,3924
2,2023-10-16,아시아드경기장(공촌사거리),9971,5256,4715
2,2023-10-16,서구청,17681,8814,8867
2,2023-10-16,가정(루원시티),24559,12559,12000
2,2023-10-16,가정중앙시장,12693,6229,6464
2,2023-10-16,석남(거북시장),6353,3069,3284
2,2023-10-16,서부여성회관,8518,4366,4152
2,2023-10-16,인천가좌,9005,4562,4443
2,2023-10-16,가재울,8551,4366,4185
2,2023-10-16,주안국가산단,5871,2869,3002
2,2023-10-16,주안,16525,7170,9355
2,2023-10-16,시민공원(문화창작지대),19951,10244,9707
2,2023-10-16,석바위시장,9195,4453,4742
2,2023-10-16,인천시청,7016,3319,3697
2,2023-10-16,석천사거리,9695,5040,4655
2,2023-10-16,모래내시장,16403,7953,8450
2,2023-10-16,만수,10313,5326,4987
2,2023-10-16,남동구청,9521,4935,4586
2,2023-10-16,인천대공원,6141,3095,3046
2,2023-10-16,운연(서창),2676,1425,1251
2,2023-10-17,검단오류(검단산업단지),6038,3004,3034
2,2023-10-17,왕길,5530,2775,2755
2,2023-10-17,검단사거리,17401,9187,8214
2,2023-10-17,마전,9158,4470,4688
2,2023-10-17,완정,16611,8593,8018
2,2023-10-17,독정,9684,4830,4854
2,2023-10-17,검암,8980,4887,4093
2,2023-10-17,검바위,7683,3719,3964
2,2023-10-17,아시아드경기장(공촌사거리),10066,5333,4733
2,2023-10-17,서구청,17927,8930,8997
2,2023-10-17,가정(루원시티),25074,12727,12347
2,2023-10-17,가정중앙시장,13066,6370,6696
2,2023-10-17,석남(거북시장),6379,3111,3268
2,2023-10-17,서부여성회관,8633,4411,4222
2,2023-10-17,인천가좌,8998,4494,4504
2,2023-10-17,가재울,8643,4411,4232
2,2023-10-17,주안국가산단,6031,2961,3070
2,2023-10-17,주안,16735,7321,9414
2,2023-10-17,시민공원(문화창작지대),20367,10538,9829
2,2023-10-17,석바위시장,9172,4432,4740
2,2023-10-17,인천시청,7284,3477,3807
2,2023-10-17,석천사거리,10402,5438,4964
2,2023-10-17,모래내시장,16364,7974,8390
2,2023-10-17,만수,10508,5423,5085
2,2023-10-17,남동구청,9809,5143,4666
2,2023-10-17,인천대공원,6715,3406,3309
2,2023-10-17,운연(서창),2858,1519,1339
2,2023-10-18,검단오류(검단산업단지),6096,3043,3053
2,2023-10-18,왕길,5668,2866,2802
2,2023-10-18,검단사거리,17537,9245,8292
2,2023-10-18,마전,9136,4422,4714
2,2023-10-18,완정,16520,8516,8004
2,2023-10-18,독정,9849,4954,4895
2,2023-10-18,검암,8977,4882,4095
2,2023-10-18,검바위,7742,3747,3995
2,2023-10-18,아시아드경기장(공촌사거리),10261,5439,4822
2,2023-10-18,서구청,17900,8915,8985
2,2023-10-18,가정(루원시티),24888,12669,12219
2,2023-10-18,가정중앙시장,13006,6330,6676
2,2023-10-18,석남(거북시장),6349,3068,3281
2,2023-10-18,서부여성회관,8625,4426,4199
2,2023-10-18,인천가좌,9031,4557,4474
2,2023-10-18,가재울,8755,4434,4321
2,2023-10-18,주안국가산단,6062,2967,3095
2,2023-10-18,주안,16618,7150,9468
2,2023-10-18,시민공원(문화창작지대),20480,10428,10052
2,2023-10-18,석바위시장,9251,4512,4739
2,2023-10-18,인천시청,7289,3502,3787
2,2023-10-18,석천사거리,10014,5178,4836
2,2023-10-18,모래내시장,16729,8110,8619
2,2023-10-18,만수,10740,5584,5156
2,2023-10-18,남동구청,9729,5105,4624
2,2023-10-18,인천대공원,6250,3144,3106
2,2023-10-18,운연(서창),2740,1440,1300
2,2023-10-19,검단오류(검단산업단지),5791,2871,2920
2,2023-10-19,왕길,5364,2687,2677
2,2023-10-19,검단사거리,16687,8665,8022
2,2023-10-19,마전,8952,4359,4593
2,2023-10-19,완정,15908,8188,7720
2,2023-10-19,독정,9281,4641,4640
2,2023-10-19,검암,8646,4820,3826
2,2023-10-19,검바위,7519,3618,3901
2,2023-10-19,아시아드경기장(공촌사거리),9604,5153,4451
2,2023-10-19,서구청,16911,8311,8600
2,2023-10-19,가정(루원시티),24092,12310,11782
2,2023-10-19,가정중앙시장,12296,6015,6281
2,2023-10-19,석남(거북시장),6118,2931,3187
2,2023-10-19,서부여성회관,8315,4234,4081
2,2023-10-19,인천가좌,8878,4488,4390
2,2023-10-19,가재울,8257,4187,4070
2,2023-10-19,주안국가산단,6084,2926,3158
2,2023-10-19,주안,16043,6980,9063
2,2023-10-19,시민공원(문화창작지대),19587,10043,9544
2,2023-10-19,석바위시장,8389,4057,4332
2,2023-10-19,인천시청,6796,3212,3584
2,2023-10-19,석천사거리,9331,4806,4525
2,2023-10-19,모래내시장,15020,7382,7638
2,2023-10-19,만수,9939,5137,4802
2,2023-10-19,남동구청,9014,4697,4317
2,2023-10-19,인천대공원,4132,2086,2046
2,2023-10-19,운연(서창),2508,1341,1167
2,2023-10-20,검단오류(검단산업단지),5940,2934,3006
2,2023-10-20,왕길,5441,2759,2682
2,2023-10-20,검단사거리,18244,9563,8681
2,2023-10-20,마전,9219,4556,4663
2,2023-10-20,완정,17301,9009,8292
2,2023-10-20,독정,9841,4855,4986
2,2023-10-20,검암,9404,5190,4214
2,2023-10-20,검바위,6732,3264,3468
2,2023-10-20,아시아드경기장(공촌사거리),9930,5246,4684
2,2023-10-20,서구청,18586,9193,9393
2,2023-10-20,가정(루원시티),25552,13051,12501
2,2023-10-20,가정중앙시장,13529,6556,6973
2,2023-10-20,석남(거북시장),6725,3282,3443
2,2023-10-20,서부여성회관,8807,4507,4300
2,2023-10-20,인천가좌,8948,4491,4457
2,2023-10-20,가재울,8672,4426,4246
2,2023-10-20,주안국가산단,5886,2906,2980
2,2023-10-20,주안,17304,7223,10081
2,2023-10-20,시민공원(문화창작지대),20366,10506,9860
2,2023-10-20,석바위시장,9930,4785,5145
2,2023-10-20,인천시청,7078,3379,3699
2,2023-10-20,석천사거리,10128,5282,4846
2,2023-10-20,모래내시장,16986,8246,8740
2,2023-10-20,만수,11063,5756,5307
2,2023-10-20,남동구청,9881,5182,4699
2,2023-10-20,인천대공원,6107,3047,3060
2,2023-10-20,운연(서창),2750,1480,1270
2,2023-10-21,검단오류(검단산업단지),2227,1184,1043
2,2023-10-21,왕길,3123,1618,1505
2,2023-10-21,검단사거리,14005,7276,6729
2,2023-10-21,마전,5960,2872,3088
2,2023-10-21,완정,10680,5651,5029
2,2023-10-21,독정,6338,3194,3144
2,2023-10-21,검암,6044,3152,2892
2,2023-10-21,검바위,3923,1938,1985
2,2023-10-21,아시아드경기장(공촌사거리),7064,3563,3501
2,2023-10-21,서구청,11531,5798,5733
2,2023-10-21,가정(루원시티),15547,7994,7553
2,2023-10-21,가정중앙시장,10438,5111,5327
2,2023-10-21,석남(거북시장),4997,2349,2648
2,2023-10-21,서부여성회관,6510,3390,3120
2,2023-10-21,인천가좌,5109,2590,2519
2,2023-10-21,가재울,4879,2514,2365
2,2023-10-21,주안국가산단,1596,777,819
2,2023-10-21,주안,14498,5878,8620
2,2023-10-21,시민공원(문화창작지대),14279,7364,6915
2,2023-10-21,석바위시장,6979,3364,3615
2,2023-10-21,인천시청,5098,2334,2764
2,2023-10-21,석천사거리,6946,3618,3328
2,2023-10-21,모래내시장,13458,6692,6766
2,2023-10-21,만수,8091,4164,3927
2,2023-10-21,남동구청,6427,3333,3094
2,2023-10-21,인천대공원,7922,3960,3962
2,2023-10-21,운연(서창),1904,981,923
2,2023-10-22,검단오류(검단산업단지),1622,800,822
2,2023-10-22,왕길,2190,1094,1096
2,2023-10-22,검단사거리,10575,5287,5288
2,2023-10-22,마전,4087,1999,2088
2,2023-10-22,완정,7317,3692,3625
2,2023-10-22,독정,4156,2081,2075
2,2023-10-22,검암,4483,2364,2119
2,2023-10-22,검바위,3024,1439,1585
2,2023-10-22,아시아드경기장(공촌사거리),5555,2870,2685
2,2023-10-22,서구청,8400,4233,4167
2,2023-10-22,가정(루원시티),11449,5882,5567
2,2023-10-22,가정중앙시장,7790,3830,3960
2,2023-10-22,석남(거북시장),3599,1686,1913
2,2023-10-22,서부여성회관,5123,2677,2446
2,2023-10-22,인천가좌,3537,1773,1764
2,2023-10-22,가재울,3788,1926,1862
2,2023-10-22,주안국가산단,798,387,411
2,2023-10-22,주안,10783,4367,6416
2,2023-10-22,시민공원(문화창작지대),11204,5762,5442
2,2023-10-22,석바위시장,5522,2670,2852
2,2023-10-22,인천시청,4022,1935,2087
2,2023-10-22,석천사거리,5305,2768,2537
2,2023-10-22,모래내시장,10759,5234,5525
2,2023-10-22,만수,6127,3148,2979
2,2023-10-22,남동구청,4742,2504,2238
2,2023-10-22,인천대공원,8834,4418,4416
2,2023-10-22,운연(서창),1597,800,797
2,2023-10-23,검단오류(검단산업단지),5991,2938,3053
2,2023-10-23,왕길,5414,2745,2669
2,2023-10-23,검단사거리,16976,8917,8059
2,2023-10-23,마전,8895,4266,4629
2,2023-10-23,완정,15770,8171,7599
2,2023-10-23,독정,9645,4822,4823
2,2023-10-23,검암,8581,4749,3832
2,2023-10-23,검바위,6900,3293,3607
2,2023-10-23,아시아드경기장(공촌사거리),9642,5124,4518
2,2023-10-23,서구청,17456,8637,8819
2,2023-10-23,가정(루원시티),24522,12581,11941
2,2023-10-23,가정중앙시장,12717,6208,6509
2,2023-10-23,석남(거북시장),6294,3018,3276
2,2023-10-23,서부여성회관,8463,4318,4145
2,2023-10-23,인천가좌,8816,4478,4338
2,2023-10-23,가재울,8547,4391,4156
2,2023-10-23,주안국가산단,5999,2956,3043
2,2023-10-23,주안,16640,7263,9377
2,2023-10-23,시민공원(문화창작지대),19861,10184,9677
2,2023-10-23,석바위시장,9211,4490,4721
2,2023-10-23,인천시청,6985,3337,3648
2,2023-10-23,석천사거리,9797,5089,4708
2,2023-10-23,모래내시장,16381,7975,8406
2,2023-10-23,만수,10348,5317,5031
2,2023-10-23,남동구청,9564,4966,4598
2,2023-10-23,인천대공원,6439,3235,3204
2,2023-10-23,운연(서창),2684,1441,1243
2,2023-10-24,검단오류(검단산업단지),6113,3010,3103
2,2023-10-24,왕길,5487,2787,2700
2,2023-10-24,검단사거리,16821,8790,8031
2,2023-10-24,마전,8948,4353,4595
2,2023-10-24,완정,15821,8165,7656
2,2023-10-24,독정,9568,4809,4759
2,2023-10-24,검암,8665,4752,3913
2,2023-10-24,검바위,7450,3580,3870
2,2023-10-24,아시아드경기장(공촌사거리),9584,5068,4516
2,2023-10-24,서구청,17595,8664,8931
2,2023-10-24,가정(루원시티),24721,12633,12088
2,2023-10-24,가정중앙시장,12643,6188,6455
2,2023-10-24,석남(거북시장),6126,2998,3128
2,2023-10-24,서부여성회관,8341,4289,4052
2,2023-10-24,인천가좌,8769,4425,4344
2,2023-10-24,가재울,8744,4484,4260
2,2023-10-24,주안국가산단,6015,2941,3074
2,2023-10-24,주안,16405,7146,9259
2,2023-10-24,시민공원(문화창작지대),20230,10387,9843
2,2023-10-24,석바위시장,9087,4386,4701
2,2023-10-24,인천시청,7031,3349,3682
2,2023-10-24,석천사거리,9723,5040,4683
2,2023-10-24,모래내시장,16282,7906,8376
2,2023-10-24,만수,10248,5323,4925
2,2023-10-24,남동구청,9524,4911,4613
2,2023-10-24,인천대공원,6269,3169,3100
2,2023-10-24,운연(서창),2797,1507,1290
2,2023-10-25,검단오류(검단산업단지),6200,3089,3111
2,2023-10-25,왕길,5474,2755,2719
2,2023-10-25,검단사거리,17664,9321,8343
2,2023-10-25,마전,9012,4444,4568
2,2023-10-25,완정,16419,8442,7977
2,2023-10-25,독정,10202,5102,5100
2,2023-10-25,검암,8835,4829,4006
2,2023-10-25,검바위,7745,3748,3997
2,2023-10-25,아시아드경기장(공촌사거리),9779,5169,4610
2,2023-10-25,서구청,17774,8740,9034
2,2023-10-25,가정(루원시티),25535,13158,12377
2,2023-10-25,가정중앙시장,13032,6316,6716
2,2023-10-25,석남(거북시장),6549,3121,3428
2,2023-10-25,서부여성회관,8690,4424,4266
2,2023-10-25,인천가좌,9109,4601,4508
2,2023-10-25,가재울,8897,4526,4371
2,2023-10-25,주안국가산단,6098,2950,3148
2,2023-10-25,주안,17037,7295,9742
2,2023-10-25,시민공원(문화창작지대),20716,10646,10070
2,2023-10-25,석바위시장,9390,4476,4914
2,2023-10-25,인천시청,7595,3646,3949
2,2023-10-25,석천사거리,10075,5203,4872
2,2023-10-25,모래내시장,16756,8192,8564
2,2023-10-25,만수,10643,5478,5165
2,2023-10-25,남동구청,9952,5200,4752
2,2023-10-25,인천대공원,6797,3407,3390
2,2023-10-25,운연(서창),2861,1551,1310
2,2023-10-26,검단오류(검단산업단지),6089,2971,3118
2,2023-10-26,왕길,5391,2716,2675
2,2023-10-26,검단사거리,17174,8982,8192
2,2023-10-26,마전,8955,4358,4597
2,2023-10-26,완정,15932,8139,7793
2,2023-10-26,독정,9674,4827,4847
2,2023-10-26,검암,8583,4682,3901
2,2023-10-26,검바위,7311,3528,3783
2,2023-10-26,아시아드경기장(공촌사거리),9532,5160,4372
2,2023-10-26,서구청,17348,8656,8692
2,2023-10-26,가정(루원시티),24624,12556,12068
2,2023-10-26,가정중앙시장,12724,6206,6518
2,2023-10-26,석남(거북시장),6345,3032,3313
2,2023-10-26,서부여성회관,8457,4323,4134
2,2023-10-26,인천가좌,8960,4524,4436
2,2023-10-26,가재울,8438,4284,4154
2,2023-10-26,주안국가산단,5996,2919,3077
2,2023-10-26,주안,16606,7125,9481
2,2023-10-26,시민공원(문화창작지대),20367,10380,9987
2,2023-10-26,석바위시장,9128,4373,4755
2,2023-10-26,인천시청,7043,3405,3638
2,2023-10-26,석천사거리,9706,5035,4671
2,2023-10-26,모래내시장,16199,7871,8328
2,2023-10-26,만수,10258,5286,4972
2,2023-10-26,남동구청,9557,5004,4553
2,2023-10-26,인천대공원,6393,3224,3169
2,2023-10-26,운연(서창),2711,1481,1230
2,2023-10-27,검단오류(검단산업단지),5924,2924,3000
2,2023-10-27,왕길,5551,2786,2765
2,2023-10-27,검단사거리,18577,9717,8860
2,2023-10-27,마전,9284,4562,4722
2,2023-10-27,완정,16458,8518,7940
2,2023-10-27,독정,9597,4783,4814
2,2023-10-27,검암,8938,4898,4040
2,2023-10-27,검바위,7580,3752,3828
